requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M03-CAN-0273,m03.current_1_0.product_semantic.be800d3ded8a75db,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.4 Заявки на кредит,"linked contract code, only if explicit;","linked contract code, only if explicit;",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.4 Заявки на кредит,SRC-DOC-M03-P-00278,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0274,m03.current_1_0.data_contract.1d7c2e29b090a82e,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,PROVENANCE,§7.4 Заявки на кредит,page/bbox/evidence.,page/bbox/evidence.,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.4 Заявки на кредит|§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00279|SRC-DOC-M03-P-00289,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0275,m03.current_1_0.product_semantic.273c2e6146a387b2,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.5 Запросы кредитной истории,credit_history_inquiry:,credit_history_inquiry:,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00282,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0276,m03.current_1_0.product_semantic.d8f20d63c44ec3bb,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.5 Запросы кредитной истории,"inquiry_id CASA, source_row_ordinal, source unique key if printed;","inquiry_id CASA, source_row_ordinal, source unique key if printed;",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00283,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0277,m03.current_1_0.product_semantic.c0f58c298ab229d6,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.5 Запросы кредитной истории,inquiry date/time; date precision separately;,inquiry date/time; date precision separately;,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00286,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0278,m03.current_1_0.product_semantic.8c8d803ba0ccab94,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.5 Запросы кредитной истории,inquiry_purpose if printed;,inquiry_purpose if printed;,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00287,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0279,m03.current_1_0.product_semantic.9438aa9040ecfa10,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.5 Запросы кредитной истории,"inquiry_class: CREDITOR, SELF_REPORT, GOVERNMENT_SERVICE, OTHER, UNKNOWN;","inquiry_class: CREDITOR, SELF_REPORT, GOVERNMENT_SERVICE, OTHER, UNKNOWN;",,,,UNKNOWN,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00288,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0280,m03.current_1_0.product_semantic.878e4255ce1ff7a5,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§7.5 Запросы кредитной истории,Класс SELF_REPORT в regression-fixture определяется по типу «Персональный кредитный отчёт»/«Полный персональный кредитный отчёт». Неизвестный тип не считается creditor inquiry по умолчанию.,Класс SELF_REPORT в regression-fixture определяется по типу «Персональный кредитный отчёт»/«Полный персональный кредитный отчёт». Неизвестный тип не считается creditor inquiry по умолчанию.,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§7.5 Запросы кредитной истории,SRC-DOC-M03-P-00290,,,,QA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0281,m03.current_1_0.product_semantic.630a477c6ec9d569,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,Сущность: credit_report_document; Назначение: Логический отчёт в деле; Ключевой инвариант: Не хранит mutable extraction,Сущность: credit_report_document; Назначение: Логический отчёт в деле; Ключевой инвариант: Не хранит mutable extraction,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00294,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0282,m03.current_1_0.data_contract.cfbd1e881840ec5d,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§8.1 Сущности,"Сущность: credit_report_document_version; Назначение: Immutable байты, hash, metadata, статусы; Ключевой инвариант: Версия всегда привязана к case/participant; SHA-256 даёт duplicate signal, но не склеивает дела","Сущность: credit_report_document_version; Назначение: Immutable байты, hash, metadata, статусы; Ключевой инвариант: Версия всегда привязана к case/participant; SHA-256 даёт duplicate signal, но не склеивает дела",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00295,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0283,m03.current_1_0.product_semantic.cf457dfa19a25fc3,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,PARSER,§8.1 Сущности,"Сущность: credit_report_page; Назначение: Страница, page role, text/OCR coverage, footer number; Ключевой инвариант: Непрерывная нумерация проверяется","Сущность: credit_report_page; Назначение: Страница, page role, text/OCR coverage, footer number; Ключевой инвариант: Непрерывная нумерация проверяется",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00296,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0284,m03.current_1_0.product_semantic.d5882389564c7dd3,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,PARSER,§8.1 Сущности,Сущность: credit_report_parse_run; Назначение: Запуск parser/OCR с версиями и метриками; Ключевой инвариант: Два run не перезаписываются,Сущность: credit_report_parse_run; Назначение: Запуск parser/OCR с версиями и метриками; Ключевой инвариант: Два run не перезаписываются,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00297,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0285,m03.current_1_0.data_contract.ba43f5b056f8dc7c,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,PROVENANCE,§8.1 Сущности,Сущность: credit_report_evidence; Назначение: Ссылка на page+bbox+render crop+text span+hash; Ключевой инвариант: Любой факт имеет evidence,Сущность: credit_report_evidence; Назначение: Ссылка на page+bbox+render crop+text span+hash; Ключевой инвариант: Любой факт имеет evidence,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00298,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0286,m03.current_1_0.data_contract.16c182ce87969235,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,DATA_MODEL,§8.1 Сущности,Сущность: credit_report_extracted_field; Назначение: Raw/normalized/presence/confidence/validation/review; Ключевой инвариант: Исправление создаёт новую revision,Сущность: credit_report_extracted_field; Назначение: Raw/normalized/presence/confidence/validation/review; Ключевой инвариант: Исправление создаёт новую revision,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00299,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0287,m03.current_1_0.product_semantic.e4adc5f086b2a694,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,CALCULATION,§8.1 Сущности,Сущность: credit_report_summary_fact; Назначение: Напечатанные итоги/ПКР; Ключевой инвариант: Не CASA calculation,Сущность: credit_report_summary_fact; Назначение: Напечатанные итоги/ПКР; Ключевой инвариант: Не CASA calculation,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00300,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0288,m03.current_1_0.product_semantic.58d9792848d5a6e3,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,Сущность: credit_report_contract_record; Назначение: Один напечатанный блок договора; Ключевой инвариант: Никогда не удаляется после dedup,Сущность: credit_report_contract_record; Назначение: Один напечатанный блок договора; Ключевой инвариант: Никогда не удаляется после dedup,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00301,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0289,m03.current_1_0.product_semantic.aed001b24da9a35f,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,Сущность: credit_report_balance_component; Назначение: Компонент баланса: current/overdue/written_off/forgiven; Ключевой инвариант: Ключ type+as_of+currency,Сущность: credit_report_balance_component; Назначение: Компонент баланса: current/overdue/written_off/forgiven; Ключевой инвариант: Ключ type+as_of+currency,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00302,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0290,m03.current_1_0.product_semantic.cdb13400fc971c10,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,"Сущность: credit_report_delinquency_observation; Назначение: Current, lifetime max или monthly наблюдение; Ключевой инвариант: observation_kind обязателен","Сущность: credit_report_delinquency_observation; Назначение: Current, lifetime max или monthly наблюдение; Ключевой инвариант: observation_kind обязателен",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00303,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0291,m03.current_1_0.product_semantic.d428d092533a2cf9,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,Сущность: credit_application / credit_application_event; Назначение: Заявка и её события; Ключевой инвариант: Разные source IDs не сливаются,Сущность: credit_application / credit_application_event; Назначение: Заявка и её события; Ключевой инвариант: Разные source IDs не сливаются,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00304,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0292,m03.current_1_0.product_semantic.a5e4befb91f40fc2,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,Сущность: credit_history_inquiry; Назначение: Один запрос отчёта; Ключевой инвариант: Самозапрос и creditor inquiry разделены,Сущность: credit_history_inquiry; Назначение: Один запрос отчёта; Ключевой инвариант: Самозапрос и creditor inquiry разделены,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00305,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0293,m03.current_1_0.boundary.42cc9c186fb479e2,1.0,CURRENT_1_0,M03,Кредитная история,BOUNDARY,FUTURE_BOUNDARY,§8.1 Сущности,Сущность: credit_report_embedded_external_fact; Назначение: Госсведение внутри ПКО; Ключевой инвариант: Не входит в credit metrics,Сущность: credit_report_embedded_external_fact; Назначение: Госсведение внутри ПКО; Ключевой инвариант: Не входит в credit metrics,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00306,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0294,m03.current_1_0.product_semantic.8cdc6c118881b8b4,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,"Сущность: credit_obligation_lineage; Назначение: Каноническая экономическая линия долга; Ключевой инвариант: Текущий долг считается здесь, не по source rows","Сущность: credit_obligation_lineage; Назначение: Каноническая экономическая линия долга; Ключевой инвариант: Текущий долг считается здесь, не по source rows",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00307,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0295,m03.current_1_0.product_semantic.6faed6a0aa1fdcc3,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.1 Сущности,"Сущность: credit_obligation_record_link; Назначение: Решение merge/split с основанием; Ключевой инвариант: Обратимо, версионно, аудируемо","Сущность: credit_obligation_record_link; Назначение: Решение merge/split с основанием; Ключевой инвариант: Обратимо, версионно, аудируемо",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00308,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0296,m03.current_1_0.data_contract.14464284c2cb5782,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,DATA_MODEL,§8.1 Сущности,Сущность: credit_history_review_task; Назначение: Аномалия/поле/дедуп для человека; Ключевой инвариант: Закрывается actor+reason+before/after,Сущность: credit_history_review_task; Назначение: Аномалия/поле/дедуп для человека; Ключевой инвариант: Закрывается actor+reason+before/after,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00309,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0297,m03.current_1_0.data_contract.d1e24be2bd147c76,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§8.1 Сущности,Сущность: credit_report_reconciliation_check; Назначение: Одна проверка итогов; Ключевой инвариант: Все critical checks PASS/WAIVED до verified snapshot,Сущность: credit_report_reconciliation_check; Назначение: Одна проверка итогов; Ключевой инвариант: Все critical checks PASS/WAIVED до verified snapshot,,,,VERIFIED,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00310,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0298,m03.current_1_0.data_contract.bc91c3f591c8757a,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§8.1 Сущности,Сущность: credit_report_profile_snapshot; Назначение: Immutable current/historical profiles; Ключевой инвариант: Ссылка на exact document/parse/review/profile versions,Сущность: credit_report_profile_snapshot; Назначение: Immutable current/historical profiles; Ключевой инвариант: Ссылка на exact document/parse/review/profile versions,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.1 Сущности,SRC-DOC-M03-P-00311,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0299,m03.current_1_0.data_contract.a3e996f70f4f8a75,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,DATA_MODEL,§8.2 Кардинальность и общие поля,"parse run 1→N pages, fields, source records, applications, inquiries, embedded facts;","parse run 1→N pages, fields, source records, applications, inquiries, embedded facts;",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.2 Кардинальность и общие поля,SRC-DOC-M03-P-00314,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0300,m03.current_1_0.data_contract.31cd1faffe89a42f,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§8.2 Кардинальность и общие поля,source record N↔N lineages через versioned links; в одном published snapshot каждый record входит не более чем в один active lineage;,source record N↔N lineages через versioned links; в одном published snapshot каждый record входит не более чем в один active lineage;,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.2 Кардинальность и общие поля,SRC-DOC-M03-P-00315,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0301,m03.current_1_0.data_contract.63f10242accc957a,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,SNAPSHOT,§8.2 Кардинальность и общие поля,document version 1→N profile snapshots; один current snapshot на participant/case/report timestamp.,document version 1→N profile snapshots; один current snapshot на participant/case/report timestamp.,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.2 Кардинальность и общие поля,SRC-DOC-M03-P-00317,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0302,m03.current_1_0.security_control.268a67f0c646db1c,1.0,CURRENT_1_0,M03,Кредитная история,SECURITY_CONTROL,SECURITY,§8.2 Кардинальность и общие поля,"Все tenant-owned сущности имеют id, tenant_id, case_id, participant_id, created_at, created_by, version, data_classification, retention_policy_id, legal_hold, row_hash. Доменные записи имеют source_document_version_id, parse_run_id, evidence_ids[], source_raw, normalizer_version, review_status.","Все tenant-owned сущности имеют id, tenant_id, case_id, participant_id, created_at, created_by, version, data_classification, retention_policy_id, legal_hold, row_hash. Доменные записи имеют source_document_version_id, parse_run_id, evidence_ids[], source_raw, normalizer_version, review_status.",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.2 Кардинальность и общие поля,SRC-DOC-M03-P-00318,,,,DATA|SECURITY|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0303,m03.current_1_0.product_semantic.225785ca22845b6c,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.3 Таксономии,"Product: LOAN, MICROLOAN, CREDIT_CARD, CREDIT_LINE, INSTALLMENT, MORTGAGE, OVERDRAFT, GUARANTEE, SURETY, OTHER, UNKNOWN.","Product: LOAN, MICROLOAN, CREDIT_CARD, CREDIT_LINE, INSTALLMENT, MORTGAGE, OVERDRAFT, GUARANTEE, SURETY, OTHER, UNKNOWN.",,,,UNKNOWN,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.3 Таксономии,SRC-DOC-M03-P-00320,,,,PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0304,m03.current_1_0.product_semantic.31cdf1598d10eab0,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.3 Таксономии,"Creditor/source: BANK, MFO, CREDIT_PARTNERSHIP, PAWNSHOP, COLLECTOR, RETAILER, TELECOM_OR_UTILITY, GOVERNMENT, OTHER, UNKNOWN.","Creditor/source: BANK, MFO, CREDIT_PARTNERSHIP, PAWNSHOP, COLLECTOR, RETAILER, TELECOM_OR_UTILITY, GOVERNMENT, OTHER, UNKNOWN.",,,,UNKNOWN,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.3 Таксономии,SRC-DOC-M03-P-00321,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0305,m03.current_1_0.product_semantic.b2d7b324d8d24dcd,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.3 Таксономии,"Subject role: BORROWER, CO_BORROWER, JOINT_BORROWER, GUARANTOR, SURETY_PROVIDER, PLEDGOR, OTHER, UNKNOWN. joint_liability_flag и payment_responsibility_reported хранятся отдельно; CASA не выводит их из названия роли.","Subject role: BORROWER, CO_BORROWER, JOINT_BORROWER, GUARANTOR, SURETY_PROVIDER, PLEDGOR, OTHER, UNKNOWN. joint_liability_flag и payment_responsibility_reported хранятся отдельно; CASA не выводит их из названия роли.",,,,UNKNOWN,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.3 Таксономии,SRC-DOC-M03-P-00322,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0306,m03.current_1_0.product_semantic.cce9f0b5beae34aa,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.3 Таксономии,"Phase: ACTIVE, CLOSED, CLOSED_EARLY, ASSIGNED_OUT, RECALLED, UNKNOWN. RESTRUCTURED, REFINANCED, REHABILITATED, WRITTEN_OFF, FORGIVEN — события/факты, не phase.","Phase: ACTIVE, CLOSED, CLOSED_EARLY, ASSIGNED_OUT, RECALLED, UNKNOWN. RESTRUCTURED, REFINANCED, REHABILITATED, WRITTEN_OFF, FORGIVEN — события/факты, не phase.",,,,UNKNOWN,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.3 Таксономии,SRC-DOC-M03-P-00323,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0307,m03.current_1_0.product_semantic.c54a04522efd69f7,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,BUSINESS_RULE,§8.3 Таксономии,"Presence: PRESENT, EXPLICIT_ZERO, BLANK, NOT_APPLICABLE, UNREADABLE, NOT_IN_TEMPLATE, UNKNOWN. Только PRESENT и EXPLICIT_ZERO участвуют в арифметике без особого решения.","Presence: PRESENT, EXPLICIT_ZERO, BLANK, NOT_APPLICABLE, UNREADABLE, NOT_IN_TEMPLATE, UNKNOWN. Только PRESENT и EXPLICIT_ZERO участвуют в арифметике без особого решения.",,,,BLANK|NOT_APPLICABLE|UNKNOWN,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§8.3 Таксономии,SRC-DOC-M03-P-00324,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0308,m03.current_1_0.product_semantic.cb07969ab367fe95,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,STATE,§9.1 Цель и уровни совпадения,"Дедупликация не удаляет записи ПКО. Она связывает source records, описывающие одну экономическую линию. В current debt входит одно актуальное состояние lineage; история всех узлов сохраняется.","Дедупликация не удаляет записи ПКО. Она связывает source records, описывающие одну экономическую линию. В current debt входит одно актуальное состояние lineage; история всех узлов сохраняется.",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§9.1 Цель и уровни совпадения,SRC-DOC-M03-P-00327,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0309,m03.current_1_0.product_semantic.555d76b81389b54f,1.0,CURRENT_1_0,M03,Кредитная история,PRODUCT_SEMANTIC,PARSER,§9.1 Цель и уровни совпадения,"Уровень: A. Exact record duplicate; Условие: Один version, record hash/page/block; parser создал две копии; Действие: Убрать parser duplicate, сохранить warning","Уровень: A. Exact record duplicate; Условие: Один version, record hash/page/block; parser создал две копии; Действие: Убрать parser duplicate, сохранить warning",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§9.1 Цель и уровни совпадения,SRC-DOC-M03-P-00329,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0310,m03.current_1_0.data_contract.129b91d44414a381,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,PROVENANCE,§9.1 Цель и уровни совпадения,Уровень: B. Deterministic lineage; Условие: Явная таблица related contracts/assignment + matching IDs; Действие: Auto-link с reason/evidence/version,Уровень: B. Deterministic lineage; Условие: Явная таблица related contracts/assignment + matching IDs; Действие: Auto-link с reason/evidence/version,,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§9.1 Цель и уровни совпадения,SRC-DOC-M03-P-00330,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M03-CAN-0311,m03.current_1_0.data_contract.b018a2590125c451,1.0,CURRENT_1_0,M03,Кредитная история,DATA_CONTRACT,PROVENANCE,§9.1 Цель и уровни совпадения,"Уровень: C. Strong candidate; Условие: Совпадают subject, exact code/number, origin creditor/date/amount; есть phase/assignee evidence; Действие: MANUAL_REVIEW; auto-link только после калибровки","Уровень: C. Strong candidate; Условие: Совпадают subject, exact code/number, origin creditor/date/amount; есть phase/assignee evidence; Действие: MANUAL_REVIEW; auto-link только после калибровки",,,,,CASA_Pro_Credit_History_Engine_Final_Spec_KZ_2026-08-21,2026-08-21,§9.1 Цель и уровни совпадения,SRC-DOC-M03-P-00331,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
