requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M04-CAN-0279,m04.current_1_0.product_semantic.65068776a05c9285,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,CALCULATION,§12 Расчётная база и контекст ставки,Gate: E-05; Обязательное условие: Effective rate registry соответствует period и category.,Gate: E-05; Обязательное условие: Effective rate registry соответствует period и category.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§12 Расчётная база и контекст ставки,SRC-DOC-M04-I-00177,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0280,m04.current_1_0.product_semantic.1a7d360ea2548e34,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,CALCULATION,§12 Расчётная база и контекст ставки,Gate: E-06; Обязательное условие: Cap/floor/aggregation semantics известны; correction links resolved.,Gate: E-06; Обязательное условие: Cap/floor/aggregation semantics известны; correction links resolved.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§12 Расчётная база и контекст ставки,SRC-DOC-M04-I-00178,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0281,m04.current_1_0.product_semantic.519a92903e8d4335,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§12 Расчётная база и контекст ставки,"Состояние: UNKNOWN_RATE_CONTEXT; Broker UI: «Недостаточно данных, чтобы рассчитать базу по пенсионным отчислениям: не подтверждены категория плательщика и режим перечисления».; Snapshot: estimated_base=null; missing_context[]; known source facts сохраняются.","Состояние: UNKNOWN_RATE_CONTEXT; Broker UI: «Недостаточно данных, чтобы рассчитать базу по пенсионным отчислениям: не подтверждены категория плательщика и режим перечисления».; Snapshot: estimated_base=null; missing_context[]; known source facts сохраняются.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§12 Расчётная база и контекст ставки,SRC-DOC-M04-I-00181,,,,FRONTEND|DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0282,m04.current_1_0.product_semantic.91616c9aa00ccdcc,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§12 Расчётная база и контекст ставки,Состояние: CALCULATED; Broker UI: «Расчётная база CASA» + formula/rate/context/source/limitations. Никогда не «зарплата».; Snapshot: source amount + rate + rate context + formula version + evidence.,Состояние: CALCULATED; Broker UI: «Расчётная база CASA» + formula/rate/context/source/limitations. Никогда не «зарплата».; Snapshot: source amount + rate + rate context + formula version + evidence.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§12 Расчётная база и контекст ставки,SRC-DOC-M04-I-00182,,,,FRONTEND|DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0283,m04.current_1_0.product_semantic.3a93239e1619cf07,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§12 Расчётная база и контекст ставки,Состояние: NOT_APPLICABLE; Broker UI: «Расчётная база неприменима к этому типу платежа».; Snapshot: DPV/penalty: null.,Состояние: NOT_APPLICABLE; Broker UI: «Расчётная база неприменима к этому типу платежа».; Snapshot: DPV/penalty: null.,,,,NOT_APPLICABLE,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§12 Расчётная база и контекст ставки,SRC-DOC-M04-I-00183,,,,FRONTEND|DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0284,m04.current_1_0.product_semantic.57f258b5026f590a,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§12 Расчётная база и контекст ставки,"Состояние: NEEDS_REVIEW; Broker UI: «Сначала проверьте поля, влияющие на расчёт».; Snapshot: null до закрытия task.","Состояние: NEEDS_REVIEW; Broker UI: «Сначала проверьте поля, влияющие на расчёт».; Snapshot: null до закрытия task.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§12 Расчётная база и контекст ставки,SRC-DOC-M04-I-00184,,,,FRONTEND|DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0285,m04.current_1_0.product_semantic.e0f7e880597e7a65,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§13 UNKNOWN и качество данных,Состояние: 0 / EXPLICIT_ZERO; Машинный смысл: Источник явно печатает 0.; Понятный текст / арифметика: «0 ₸ в источнике»; row не positive; month UNKNOWN/review.,Состояние: 0 / EXPLICIT_ZERO; Машинный смысл: Источник явно печатает 0.; Понятный текст / арифметика: «0 ₸ в источнике»; row не positive; month UNKNOWN/review.,,,,UNKNOWN,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00188,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0286,m04.current_1_0.boundary.4f64bcaa777776b2,1.0,CURRENT_1_0,M04,Пенсионные отчисления,BOUNDARY,FORBIDDEN,§13 UNKNOWN и качество данных,Состояние: UNKNOWN; Машинный смысл: Presence/meaning нельзя установить.; Понятный текст / арифметика: «Не удалось определить»; не участвует как 0.,,Состояние: UNKNOWN; Машинный смысл: Presence/meaning нельзя установить.; Понятный текст / арифметика: «Не удалось определить»; не участвует как 0.,,,UNKNOWN,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00189,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0287,m04.current_1_0.product_semantic.b6c9b92f3362cdb9,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§13 UNKNOWN и качество данных,Состояние: BLANK; Машинный смысл: Ячейка пустая; normalized=null.; Понятный текст / арифметика: «Поле пустое в документе»; critical → blocking review.,Состояние: BLANK; Машинный смысл: Ячейка пустая; normalized=null.; Понятный текст / арифметика: «Поле пустое в документе»; critical → blocking review.,,,,BLANK,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00190,,,CRITICAL,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0288,m04.current_1_0.product_semantic.8f02cabae9d1adb5,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§13 UNKNOWN и качество данных,"Состояние: UNREADABLE; Машинный смысл: Зона есть, но не распознана.; Понятный текст / арифметика: «Значение не читается»; открыть crop / исправить.","Состояние: UNREADABLE; Машинный смысл: Зона есть, но не распознана.; Понятный текст / арифметика: «Значение не читается»; открыть crop / исправить.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00191,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0289,m04.current_1_0.product_semantic.3ce643ef711767d9,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§13 UNKNOWN и качество данных,Состояние: NOT_APPLICABLE; Машинный смысл: Поле неприменимо по semantics.; Понятный текст / арифметика: «Не применяется»; не 0 и не ошибка.,Состояние: NOT_APPLICABLE; Машинный смысл: Поле неприменимо по semantics.; Понятный текст / арифметика: «Не применяется»; не 0 и не ошибка.,,,,NOT_APPLICABLE,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00192,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0290,m04.current_1_0.product_semantic.d9917ac0071d9028,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§13 UNKNOWN и качество данных,Состояние: NOT_IN_TEMPLATE; Машинный смысл: Поддержанный template не содержит поле.; Понятный текст / арифметика: «В этом типе документа поле не предусмотрено».,Состояние: NOT_IN_TEMPLATE; Машинный смысл: Поддержанный template не содержит поле.; Понятный текст / арифметика: «В этом типе документа поле не предусмотрено».,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00193,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0291,m04.current_1_0.product_semantic.6fa1adba399f6393,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§13 UNKNOWN и качество данных,Состояние: NO_ROW_OBSERVED; Машинный смысл: В наблюдаемой выборке нет строки месяца.; Понятный текст / арифметика: Не «0 ₸» и не NO_CONTRIBUTION без COVERED.,Состояние: NO_ROW_OBSERVED; Машинный смысл: В наблюдаемой выборке нет строки месяца.; Понятный текст / арифметика: Не «0 ₸» и не NO_CONTRIBUTION без COVERED.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§13 UNKNOWN и качество данных,SRC-DOC-M04-I-00194,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0292,m04.current_1_0.data_contract.373809d2894fee2d,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§14 Проверка критичных полей,ПОЛЬЗОВАТЕЛЬСКИЙ КОНТРАКТ  Значение → источник → документ → страница → фрагмент PDF → уверенность распознавания → статус проверки → [Подтвердить] / [Исправить].: ПОЛЬЗОВАТЕЛЬСКИЙ КОНТРАКТ  Значение → источник → документ → страница → фрагмент PDF → уверенность распознавания → статус проверки → [Подтвердить] / [Исправить].,ПОЛЬЗОВАТЕЛЬСКИЙ КОНТРАКТ  Значение → источник → документ → страница → фрагмент PDF → уверенность распознавания → статус проверки → [Подтвердить] / [Исправить].: ПОЛЬЗОВАТЕЛЬСКИЙ КОНТРАКТ  Значение → источник → документ → страница → фрагмент PDF → уверенность распознавания → статус проверки → [Подтвердить] / [Исправить].,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00203,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0293,m04.current_1_0.data_contract.627a4a52ad97e8e7,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§14 Проверка критичных полей,"Группа: Субъект / документ; Критичные поля: ИИН/ФИО match, issuer/type/template, document no, query period, received_at, pages X/N; Когда блокирует: Mismatch, missing page, unsupported template, critical header UNKNOWN.","Группа: Субъект / документ; Критичные поля: ИИН/ФИО match, issuer/type/template, document no, query period, received_at, pages X/N; Когда блокирует: Mismatch, missing page, unsupported template, critical header UNKNOWN.",,,,UNKNOWN,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00205,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0294,m04.current_1_0.data_contract.034190b24bdc2668,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§14 Проверка критичных полей,"Группа: Строка; Критичные поля: contribution period, received/sent/document dates, amount/currency; Когда блокирует: Unreadable/mismatch способен изменить month/total.","Группа: Строка; Критичные поля: contribution period, received/sent/document dates, amount/currency; Когда блокирует: Unreadable/mismatch способен изменить month/total.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00206,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0295,m04.current_1_0.product_semantic.0be318acfaa5693b,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§14 Проверка критичных полей,"Группа: Классификация; Критичные поля: raw/normalized KNP, contribution type, payment class, raw/normalized status, processing effect; Когда блокирует: UNKNOWN code/effect влияет на positive total/base.","Группа: Классификация; Критичные поля: raw/normalized KNP, contribution type, payment class, raw/normalized status, processing effect; Когда блокирует: UNKNOWN code/effect влияет на positive total/base.",,,,UNKNOWN,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00207,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0296,m04.current_1_0.data_contract.0460d71af4cab872,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,DATA_MODEL,§14 Проверка критичных полей,"Группа: Отправитель; Критичные поля: sender name, 12-digit identifier, role=CONTRIBUTION_SENDER; Когда блокирует: Unreadable ID/name-only ambiguity.","Группа: Отправитель; Критичные поля: sender name, 12-digit identifier, role=CONTRIBUTION_SENDER; Когда блокирует: Unreadable ID/name-only ambiguity.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00208,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0297,m04.current_1_0.product_semantic.e5b553aa5b6403a4,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,STATE,§14 Проверка критичных полей,"Группа: Коррекция/возврат; Критичные поля: status, reference to original, duplicate decision; Когда блокирует: Неясная связь влияет на сумму/дубль.","Группа: Коррекция/возврат; Критичные поля: status, reference to original, duplicate decision; Когда блокирует: Неясная связь влияет на сумму/дубль.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00209,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0298,m04.current_1_0.product_semantic.9906cecc307ba6f2,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,FORMULA,§14 Проверка критичных полей,"Группа: Расчётная база; Критичные поля: payer category, payment regime, rate, effective period, cap/floor, formula version; Когда блокирует: Блокирует только dependent estimate; source facts могут публиковаться по policy.","Группа: Расчётная база; Критичные поля: payer category, payment regime, rate, effective period, cap/floor, formula version; Когда блокирует: Блокирует только dependent estimate; source facts могут публиковаться по policy.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§14 Проверка критичных полей,SRC-DOC-M04-I-00210,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0299,m04.current_1_0.product_semantic.4aae4047e4fe8afe,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,BUSINESS_RULE,§15 Ручные исправления,"Шаг: 1. Открыть; Обязательное поведение: Показать current normalized value, raw text и page/crop; не скрывать uncertainty.","Шаг: 1. Открыть; Обязательное поведение: Показать current normalized value, raw text и page/crop; не скрывать uncertainty.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00221,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0300,m04.current_1_0.data_contract.fa81dafd3130b1fe,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,PROVENANCE,§15 Ручные исправления,Шаг: 2. Подтвердить; Обязательное поведение: Сохранить ACCEPTED decision с actor/date/time и exact evidence; raw не меняется.,Шаг: 2. Подтвердить; Обязательное поведение: Сохранить ACCEPTED decision с actor/date/time и exact evidence; raw не меняется.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00222,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0301,m04.current_1_0.product_semantic.126eea7a64267081,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,BUSINESS_RULE,§15 Ручные исправления,"Шаг: 3. Исправить; Обязательное поведение: Создать corrected_value отдельно; reason code обязателен, comment — по policy; before/after visible.","Шаг: 3. Исправить; Обязательное поведение: Создать corrected_value отдельно; reason code обязателен, comment — по policy; before/after visible.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00223,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0302,m04.current_1_0.product_semantic.6a592ce4eb46362c,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,VALIDATION,§15 Ручные исправления,Шаг: 4. Пересчитать; Обязательное поведение: Инвалидировать зависимые month/sender/profile/estimate/reconciliation outputs и вычислить заново.,Шаг: 4. Пересчитать; Обязательное поведение: Инвалидировать зависимые month/sender/profile/estimate/reconciliation outputs и вычислить заново.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00224,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0303,m04.current_1_0.data_contract.27afe88568b2eda5,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§15 Ручные исправления,Шаг: 5. Версионировать; Обязательное поведение: Новая reviewed fact revision и новый snapshot; старый snapshot остаётся воспроизводимым.,Шаг: 5. Версионировать; Обязательное поведение: Новая reviewed fact revision и новый snapshot; старый snapshot остаётся воспроизводимым.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00225,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0304,m04.current_1_0.implementation_detail.3322720a421cde44,1.0,CURRENT_1_0,M04,Пенсионные отчисления,IMPLEMENTATION_DETAIL,BUSINESS_RULE,§15 Ручные исправления,"Шаг: 6. Конфликт; Обязательное поведение: Optimistic locking / If-Match: REVIEW_CONFLICT → перезагрузить актуальную revision, не перезаписать чужое решение.","Шаг: 6. Конфликт; Обязательное поведение: Optimistic locking / If-Match: REVIEW_CONFLICT → перезагрузить актуальную revision, не перезаписать чужое решение.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00226,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0305,m04.current_1_0.product_semantic.f3e30a442f44a36e,1.0,CURRENT_1_0,M04,Пенсионные отчисления,PRODUCT_SEMANTIC,PARSER,§15 Ручные исправления,"ПРИМЕР  OCR распознал сумму как 100 000 ₸, crop показывает 10 000 ₸. Брокер выбирает «Исправить», вводит 10 000, указывает «ошибка распознавания разряда». Raw 100 000 и crop сохраняются; CASA пересчитывает total, months и dependent estimate status; создаётся новая версия.: ПРИМЕР  OCR распознал сумму как 100 000 ₸, crop показывает 10 000 ₸. Брокер выбирает «Исправить», вводит 10 000, указывает «ошибка распознавания разряда». Raw 100 000 и crop сохраняются; CASA пересчитывает total, months и dependent estimate status; создаётся новая версия.","ПРИМЕР  OCR распознал сумму как 100 000 ₸, crop показывает 10 000 ₸. Брокер выбирает «Исправить», вводит 10 000, указывает «ошибка распознавания разряда». Raw 100 000 и crop сохраняются; CASA пересчитывает total, months и dependent estimate status; создаётся новая версия.: ПРИМЕР  OCR распознал сумму как 100 000 ₸, crop показывает 10 000 ₸. Брокер выбирает «Исправить», вводит 10 000, указывает «ошибка распознавания разряда». Raw 100 000 и crop сохраняются; CASA пересчитывает total, months и dependent estimate status; создаётся новая версия.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§15 Ручные исправления,SRC-DOC-M04-I-00227,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0306,m04.current_1_0.data_contract.94303d18342ab3e6,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,"Внутренний код: MANUAL_REVIEW_REQUIRED; Понятный текст брокеру: «Нужно проверить данные вручную».; Действие: Открыть конкретную задачу и evidence.; Блокирует snapshot: Да, если task critical.","Внутренний код: MANUAL_REVIEW_REQUIRED; Понятный текст брокеру: «Нужно проверить данные вручную».; Действие: Открыть конкретную задачу и evidence.; Блокирует snapshot: Да, если task critical.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00247,,,CRITICAL,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0307,m04.current_1_0.data_contract.2826c6c09e731013,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,"Внутренний код: RATE_CONTEXT_REQUIRED / UNKNOWN_RATE_CONTEXT; Понятный текст брокеру: «Недостаточно данных, чтобы рассчитать базу по пенсионным отчислениям».; Действие: Проверить category/regime или оставить UNKNOWN.; Блокирует snapshot: Только dependent estimate; факты — по policy.","Внутренний код: RATE_CONTEXT_REQUIRED / UNKNOWN_RATE_CONTEXT; Понятный текст брокеру: «Недостаточно данных, чтобы рассчитать базу по пенсионным отчислениям».; Действие: Проверить category/regime или оставить UNKNOWN.; Блокирует snapshot: Только dependent estimate; факты — по policy.",,,,UNKNOWN,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00248,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0308,m04.current_1_0.data_contract.c4157a1eb41eaacf,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,Внутренний код: SAMPLE_REQUIRED; Понятный текст брокеру: «Этот вариант документа пока не поддерживается».; Действие: Approved обезличенный sample flow.; Блокирует snapshot: Да для template/mapping.,Внутренний код: SAMPLE_REQUIRED; Понятный текст брокеру: «Этот вариант документа пока не поддерживается».; Действие: Approved обезличенный sample flow.; Блокирует snapshot: Да для template/mapping.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00249,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0309,m04.current_1_0.data_contract.f74581964df14caa,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,Внутренний код: CONTRACT_REQUIRED; Понятный текст брокеру: «Автоматическая проверка подлинности пока недоступна».; Действие: Approved manual verification/waiver.; Блокирует snapshot: По authenticity policy.,Внутренний код: CONTRACT_REQUIRED; Понятный текст брокеру: «Автоматическая проверка подлинности пока недоступна».; Действие: Approved manual verification/waiver.; Блокирует snapshot: По authenticity policy.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00250,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0310,m04.current_1_0.data_contract.b295cf50091fff87,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,Внутренний код: LEGAL_REVIEW_REQUIRED; Понятный текст брокеру: «Способ автоматической проверки ещё не утверждён».; Действие: Не запускать integration; manual process.; Блокирует snapshot: По gate/policy.,Внутренний код: LEGAL_REVIEW_REQUIRED; Понятный текст брокеру: «Способ автоматической проверки ещё не утверждён».; Действие: Не запускать integration; manual process.; Блокирует snapshot: По gate/policy.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00251,,,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0311,m04.current_1_0.data_contract.48931301d01f334f,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,"Внутренний код: NO_CONTRIBUTION; Понятный текст брокеру: «За месяц взнос не найден в подтверждённом полном покрытии».; Действие: Показать coverage evidence.; Блокирует snapshot: Нет, только если COVERED и no unknowns.","Внутренний код: NO_CONTRIBUTION; Понятный текст брокеру: «За месяц взнос не найден в подтверждённом полном покрытии».; Действие: Показать coverage evidence.; Блокирует snapshot: Нет, только если COVERED и no unknowns.",,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00252,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M04-CAN-0312,m04.current_1_0.data_contract.5044a8f8abbd7c88,1.0,CURRENT_1_0,M04,Пенсионные отчисления,DATA_CONTRACT,SNAPSHOT,§16 Внутренние коды → язык брокера,Внутренний код: RECONCILIATION_FAILED; Понятный текст брокеру: «Итоги или строки не сошлись».; Действие: Показать понятную проверку + evidence.; Блокирует snapshot: Да.,Внутренний код: RECONCILIATION_FAILED; Понятный текст брокеру: «Итоги или строки не сошлись».; Действие: Показать понятную проверку + evidence.; Блокирует snapshot: Да.,,,,,M04_CASA_Pro_Pension_Implementation_and_Acceptance_v1.0,1.0,§16 Внутренние коды → язык брокера,SRC-DOC-M04-I-00253,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
