requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M02-CAN-0161,m02.current_1_0.product_semantic.da9fef96b5413929,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.2 Manifest v1,Класс: BASE_REQUIRED; check_type: executive_inscription; Канал/статус: MANUAL_CHECK_REQUIRED (ЕНИС CAPTCHA),Класс: BASE_REQUIRED; check_type: executive_inscription; Канал/статус: MANUAL_CHECK_REQUIRED (ЕНИС CAPTCHA),,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00536,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0162,m02.current_1_0.product_semantic.a88422848f60f443,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§13.2 Manifest v1,Класс: BASE_REQUIRED; check_type: taxpayer_ip_status; Канал/статус: KGD API после token/legal; иначе manual,Класс: BASE_REQUIRED; check_type: taxpayer_ip_status; Канал/статус: KGD API после token/legal; иначе manual,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00537,,,,BACKEND|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0163,m02.current_1_0.product_semantic.b70a123aeed1c6aa,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.2 Manifest v1,Класс: BASE_REQUIRED; check_type: tax_debt; Канал/статус: CLIENT_AUTH_REQUIRED / MANUAL_CHECK_REQUIRED,Класс: BASE_REQUIRED; check_type: tax_debt; Канал/статус: CLIENT_AUTH_REQUIRED / MANUAL_CHECK_REQUIRED,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00538,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0164,m02.current_1_0.product_semantic.b7da0334fc8ddff3,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§13.2 Manifest v1,Класс: BASE_REQUIRED; check_type: bankruptcy_nonjudicial; Канал/статус: MANUAL_CHECK_REQUIRED до точечного API,Класс: BASE_REQUIRED; check_type: bankruptcy_nonjudicial; Канал/статус: MANUAL_CHECK_REQUIRED до точечного API,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00539,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0165,m02.current_1_0.product_semantic.dc1c87634d960e10,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§13.2 Manifest v1,Класс: BASE_REQUIRED; check_type: bankruptcy_judicial_restoration; Канал/статус: MANUAL_CHECK_REQUIRED до точечного API,Класс: BASE_REQUIRED; check_type: bankruptcy_judicial_restoration; Канал/статус: MANUAL_CHECK_REQUIRED до точечного API,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00540,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0166,m02.current_1_0.product_semantic.c1d1686c31318727,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§13.2 Manifest v1,Класс: IP_CONDITIONAL; check_type: tax_reporting_suspension; Канал/статус: CLIENT_AUTH_REQUIRED,Класс: IP_CONDITIONAL; check_type: tax_reporting_suspension; Канал/статус: CLIENT_AUTH_REQUIRED,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00542,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0167,m02.current_1_0.security_control.ee42e8f39eff9844,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,§13.2 Manifest v1,Класс: CASE_CONDITIONAL; check_type: legal_entity_participation; property_rights; movable_pledge; license_status; Канал/статус: Только по обоснованной необходимости и отдельному consent scope,Класс: CASE_CONDITIONAL; check_type: legal_entity_participation; property_rights; movable_pledge; license_status; Канал/статус: Только по обоснованной необходимости и отдельному consent scope,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.2 Manifest v1,SRC-DOC-M02-P-00543,,,,LEGAL|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0168,m02.current_1_0.boundary.885e9e377c4b6b1e,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST валидировать 12 цифр и контрольный разряд до внешнего запроса; MUST NOT выводить атрибуты человека из структуры ИИН.,,MUST валидировать 12 цифр и контрольный разряд до внешнего запроса; MUST NOT выводить атрибуты человека из структуры ИИН.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00546,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0169,m02.current_1_0.boundary.59e38d2cc7747ab1,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST иметь participant-bound active consent, purpose и source manifest; MUST остановиться при отзыве/истечении.",,"MUST иметь participant-bound active consent, purpose и source manifest; MUST остановиться при отзыве/истечении.",,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00547,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0170,m02.current_1_0.boundary.8ee1576b3cc22c3d,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST NOT помещать полный ИИН в URL, логи, analytics, traces, notifications или client PDF.",,"MUST NOT помещать полный ИИН в URL, логи, analytics, traces, notifications или client PDF.",,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00548,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0171,m02.current_1_0.boundary.5059a4ed249e8311,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST вызывать только allowlisted official API. MUST NOT парсить закрытые кабинеты или формы с CAPTCHA.,,MUST вызывать только allowlisted official API. MUST NOT парсить закрытые кабинеты или формы с CAPTCHA.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00549,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0172,m02.current_1_0.boundary.4df54363ca640737,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST сохранять `checked_at`, `source_data_as_of`, `fresh_until`, source/connector/terms versions и evidence hash/reference.",,"MUST сохранять `checked_at`, `source_data_as_of`, `fresh_until`, source/connector/terms versions и evidence hash/reference.",,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00550,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0173,m02.current_1_0.boundary.0a98628d1b3cf8d8,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST NOT хранить raw response по умолчанию; MUST удалять/не персистить нерелевантные поля и данные третьих лиц до записи.,,MUST NOT хранить raw response по умолчанию; MUST удалять/не персистить нерелевантные поля и данные третьих лиц до записи.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00551,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0174,m02.current_1_0.boundary.3869da971d1afaf6,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST разделять technical status и result outcome. `not_found` MUST появляться только из документированного no-match.,,MUST разделять technical status и result outcome. `not_found` MUST появляться только из документированного no-match.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00552,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0175,m02.current_1_0.boundary.183aad86cb33cc93,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST отображать каждый источник отдельно; общий «записей нет» разрешён только при COMPLETE_NO_RECORDS.,,MUST отображать каждый источник отдельно; общий «записей нет» разрешён только при COMPLETE_NO_RECORDS.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00553,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0176,m02.current_1_0.boundary.cfa1c293740e2636,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST показывать `SOURCE_UNAVAILABLE`, `MANUAL_REQUIRED`, `CONSENT_REQUIRED`, `STALE`, `LEGAL_UNCONFIRMED` без подмены их positive/negative result.",,"MUST показывать `SOURCE_UNAVAILABLE`, `MANUAL_REQUIRED`, `CONSENT_REQUIRED`, `STALE`, `LEGAL_UNCONFIRMED` без подмены их positive/negative result.",,,STALE,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00554,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0177,m02.current_1_0.boundary.5c761ebd40d28c01,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST создавать immutable history: refresh создаёт новый batch/result и `supersedes_id`.,,MUST создавать immutable history: refresh создаёт новый batch/result и `supersedes_id`.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00555,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0178,m02.current_1_0.boundary.899f090089e4973b,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST обеспечить idempotency, tenant isolation, RBAC, MFA, rate limits, retries/backoff и schema quarantine.",,"MUST обеспечить idempotency, tenant isolation, RBAC, MFA, rate limits, retries/backoff и schema quarantine.",,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00556,,,,DATA|SECURITY,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0179,m02.current_1_0.boundary.3c08f23fcfa75f6a,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,MUST иметь отдельный `client_risk_signal` для CASA interpretation и отдельный bank rule evaluation; source fact не изменяется ими.,,MUST иметь отдельный `client_risk_signal` для CASA interpretation и отдельный bank rule evaluation; source fact не изменяется ими.,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00557,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0180,m02.current_1_0.boundary.0701bf86fd77aa2f,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST давать клиенту/оператору понятное объяснение источника, даты и права оспорить/обновить факт.",,"MUST давать клиенту/оператору понятное объяснение источника, даты и права оспорить/обновить факт.",,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00558,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0181,m02.current_1_0.boundary.06f41acdab09c88f,1.0,CURRENT_1_0,M02,Проверка по ИИН,BOUNDARY,FORBIDDEN,§13.3 Обязательные MUST/MUST NOT,"MUST блокировать automatic source, если legal approval, access token, terms version, field allowlist или retention policy отсутствуют/истекли.",,"MUST блокировать automatic source, если legal approval, access token, terms version, field allowlist или retention policy отсутствуют/истекли.",,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.3 Обязательные MUST/MUST NOT,SRC-DOC-M02-P-00559,,,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0182,m02.current_1_0.security_control.6b13d526701702b7,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,§13.4 Feature flags и последовательность релиза,"Этап: R0 — можно разрабатывать; Состав: Data model, source registry, consent gates, UI states, batch/coverage, manual tasks, evidence, audit, tests; Gate: Без внешних production-вызовов","Этап: R0 — можно разрабатывать; Состав: Data model, source registry, consent gates, UI states, batch/coverage, manual tasks, evidence, audit, tests; Gate: Без внешних production-вызовов",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,SRC-DOC-M02-P-00562,,,,FRONTEND|DATA|QA|LEGAL|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0183,m02.current_1_0.data_contract.c619c8847cf14fbb,1.0,CURRENT_1_0,M02,Проверка по ИИН,DATA_CONTRACT,PROVENANCE,§13.4 Feature flags и последовательность релиза,Этап: R3 — только manual; Состав: ЕНИС; tax debt/eGov; bankruptcy/restoration; Gate: Официальная ссылка + evidence + human/client confirmation,Этап: R3 — только manual; Состав: ЕНИС; tax debt/eGov; bankruptcy/restoration; Gate: Официальная ссылка + evidence + human/client confirmation,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§13.4 Feature flags и последовательность релиза,SRC-DOC-M02-P-00565,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0184,m02.current_1_0.product_semantic.2c425aad91d1bd68,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§13.4 Feature flags и последовательность релиза,Этап: R1 — пилот после gate; Состав: AIS OIP official Open Data API; Gate: API key + terms + legal approval + field allowlist + contract tests,Этап: R1 — пилот после gate; Состав: AIS OIP official Open Data API; Gate: API key + terms + legal approval + field allowlist + contract tests,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21|M02_CASA_Pro_IIN_Check_R0_Implementation_and_Acceptance_v1.0,2026-08-21|1.0,§13.4 Feature flags и последовательность релиза|§5 Архитектура R0 / R1 / R2,SRC-DOC-M02-P-00563|SRC-DOC-M02-I-00054,,,,BACKEND|DATA|QA|LEGAL,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0185,m02.current_1_0.product_semantic.8161e20f550ba46f,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§13.4 Feature flags и последовательность релиза,Этап: R2 — пилот после gate; Состав: KGD taxpayer API; conditional counterparty API; Gate: X-Portal-Token + owner approval + legal review + rate/schema tests,Этап: R2 — пилот после gate; Состав: KGD taxpayer API; conditional counterparty API; Gate: X-Portal-Token + owner approval + legal review + rate/schema tests,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21|M02_CASA_Pro_IIN_Check_R0_Implementation_and_Acceptance_v1.0,2026-08-21|1.0,§13.4 Feature flags и последовательность релиза|§5 Архитектура R0 / R1 / R2,SRC-DOC-M02-P-00564|SRC-DOC-M02-I-00055,,,,BACKEND|DATA|QA|LEGAL,,,,,Canonicalized from 2 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0186,m02.current_1_0.security_control.4b477d8b3e2c585c,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,§3.1 Базовые правила,ИИН и связанные с ним результаты — персональные данные. Доступ к персональным данным определяется согласием или иным законным основанием; хранение базы персональных данных должно быть спроектировано с учётом требований законодательства Казахстана. [S01] [S03],ИИН и связанные с ним результаты — персональные данные. Доступ к персональным данным определяется согласием или иным законным основанием; хранение базы персональных данных должно быть спроектировано с учётом требований законодательства Казахстана. [S01] [S03],,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.1 Базовые правила,SRC-DOC-M02-P-00068,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0187,m02.current_1_0.security_control.ed73cbb2eeb62542,1.0,CURRENT_1_0,M02,Проверка по ИИН,SECURITY_CONTROL,CONSENT,§3.1 Базовые правила,"Для каждой проверки фиксируются цель, категории данных, субъект, получатель, правовое основание, срок, версия текста согласия и источник. `consent_for_analysis` не считается автоматически согласием на любой государственный реестр.","Для каждой проверки фиксируются цель, категории данных, субъект, получатель, правовое основание, срок, версия текста согласия и источник. `consent_for_analysis` не считается автоматически согласием на любой государственный реестр.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.1 Базовые правила,SRC-DOC-M02-P-00069,,,,LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0188,m02.current_1_0.product_semantic.f7e9ff3e86e83a06,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§3.1 Базовые правила,"Техническая доступность не равна разрешению. API key/X-Portal-Token подтверждает доступ к сервису, но не заменяет legal basis и purpose limitation.","Техническая доступность не равна разрешению. API key/X-Portal-Token подтверждает доступ к сервису, но не заменяет legal basis и purpose limitation.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.1 Базовые правила,SRC-DOC-M02-P-00070,,,,BACKEND|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0189,m02.current_1_0.product_semantic.d22c6a209776aa97,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,PARSER,§3.1 Базовые правила,"CAPTCHA не обходится. Страница с CAPTCHA может быть открыта человеку; CASA не отправляет автоматические запросы, не использует OCR/решатели и не симулирует браузер. [S09]","CAPTCHA не обходится. Страница с CAPTCHA может быть открыта человеку; CASA не отправляет автоматические запросы, не использует OCR/решатели и не симулирует браузер. [S09]",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.1 Базовые правила,SRC-DOC-M02-P-00071,,,,PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0190,m02.current_1_0.product_semantic.adaadaa5cc4257f6,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§3.1 Базовые правила,"CASA никогда не хранит ЭЦП, пароль eGov/КГД/ЕНПФ, OTP клиента, cookie его кабинета или long-lived access token клиента.","CASA никогда не хранит ЭЦП, пароль eGov/КГД/ЕНПФ, OTP клиента, cookie его кабинета или long-lived access token клиента.",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.1 Базовые правила,SRC-DOC-M02-P-00072,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0191,m02.current_1_0.product_semantic.fc55ee854d7780ef,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§3.2 Таксономия каналов,automation_mode: OFFICIAL_API; Канал: Документированный API владельца; Режим CASA: Автоматически после access + legal gates; Ограничение: Не парсить HTML вместо API,automation_mode: OFFICIAL_API; Канал: Документированный API владельца; Режим CASA: Автоматически после access + legal gates; Ограничение: Не парсить HTML вместо API,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00077,,,,BACKEND|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0192,m02.current_1_0.product_semantic.7eb42ece2bf5aeb7,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,API,§3.2 Таксономия каналов,automation_mode: OFFICIAL_OPEN_DATA_API; Канал: Открытые данные с API key/terms; Режим CASA: Автоматически после legal review; Ограничение: Публичность не отменяет consent/minimization,automation_mode: OFFICIAL_OPEN_DATA_API; Канал: Открытые данные с API key/terms; Режим CASA: Автоматически после legal review; Ограничение: Публичность не отменяет consent/minimization,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00078,,,,BACKEND|DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0193,m02.current_1_0.product_semantic.8b18b793dd7e0917,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§3.2 Таксономия каналов,automation_mode: MANUAL_OFFICIAL; Канал: Официальная публичная форма; Режим CASA: Человек вводит данные и подтверждает результат; Ограничение: CAPTCHA остаётся человеку,automation_mode: MANUAL_OFFICIAL; Канал: Официальная публичная форма; Режим CASA: Человек вводит данные и подтверждает результат; Ограничение: CAPTCHA остаётся человеку,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00079,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0194,m02.current_1_0.product_semantic.42160035892db4cb,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§3.2 Таксономия каналов,automation_mode: CLIENT_AUTHORIZED_SERVICE; Канал: eGov/КДП/личный кабинет клиента; Режим CASA: Клиент подтверждает; документ загружается вручную; Ограничение: Нет credentials delegation,automation_mode: CLIENT_AUTHORIZED_SERVICE; Канал: eGov/КДП/личный кабинет клиента; Режим CASA: Клиент подтверждает; документ загружается вручную; Ограничение: Нет credentials delegation,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00080,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0195,m02.current_1_0.product_semantic.ff217a7c52da1c10,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§3.2 Таксономия каналов,"automation_mode: APPROVED_INTEGRATION; Канал: Smart Bridge/договорный канал; Режим CASA: Только после заявки, испытаний и approval; Ограничение: CONTRACT_REQUIRED, если это прямо требует владелец","automation_mode: APPROVED_INTEGRATION; Канал: Smart Bridge/договорный канал; Режим CASA: Только после заявки, испытаний и approval; Ограничение: CONTRACT_REQUIRED, если это прямо требует владелец",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00081,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0196,m02.current_1_0.product_semantic.1374c964070557f4,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§3.2 Таксономия каналов,automation_mode: PROHIBITED; Канал: Закрытый кабинет/неофициальный агрегатор/обход; Режим CASA: NOT_ALLOWED; Ограничение: Не реализовывать,automation_mode: PROHIBITED; Канал: Закрытый кабинет/неофициальный агрегатор/обход; Режим CASA: NOT_ALLOWED; Ограничение: Не реализовывать,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00082,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0197,m02.current_1_0.product_semantic.5b13c6287f8aa8e6,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,VALIDATION,§3.2 Таксономия каналов,"Официальные источники, проверено 21.08.2026: [S07], [S29].","Официальные источники, проверено 21.08.2026: [S07], [S29].",,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.2 Таксономия каналов,SRC-DOC-M02-P-00083,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M02-CAN-0198,m02.current_1_0.product_semantic.4f8843406c2d5476,1.0,CURRENT_1_0,M02,Проверка по ИИН,PRODUCT_SEMANTIC,BUSINESS_RULE,§3.3 Правило свежести,Ни один из предложенных TTL ниже не является официальным сроком действия справки. Это консервативная продуктовая политика CASA; источник может иметь собственное `source_data_as_of`. Всегда хранить оба времени.,Ни один из предложенных TTL ниже не является официальным сроком действия справки. Это консервативная продуктовая политика CASA; источник может иметь собственное `source_data_as_of`. Всегда хранить оба времени.,,,,,CASA_Pro_IIN_Check_Final_Spec_KZ_2026-08-21,2026-08-21,§3.3 Правило свежести,SRC-DOC-M02-P-00085,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
