requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M01-CAN-0103,m01.current_1_0.product_semantic.4109bfc0c4fa0372,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§21 Разбор текущего demo,"Что реально видно: Скрин 2: «Ссылка отправлена… ожидаем ответ», «Клиент открыл ссылку»; Что правильно: Промежуточный pending state понятен.; Риск / неизвестно: Фактический канал/evidence/backend неизвестны; full phone показан.; Regression requirement: State/evidence audit; approved masking policy; AT-CC-009/011/013.","Что реально видно: Скрин 2: «Ссылка отправлена… ожидаем ответ», «Клиент открыл ссылку»; Что правильно: Промежуточный pending state понятен.; Риск / неизвестно: Фактический канал/evidence/backend неизвестны; full phone показан.; Regression requirement: State/evidence audit; approved masking policy; AT-CC-009/011/013.",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§21 Разбор текущего demo,SRC-DOC-M01-I-00285,AT-CC-009,,,BACKEND,,,,M01-TASK-011|M01-TASK-018|M01-TASK-023,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0104,m01.current_1_0.boundary.9f1f8cb5231187ff,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§21 Разбор текущего demo,Что реально видно: «Клиент подтвердил (демо)» / «Клиент отклонил (демо)»; Что правильно: Demo помечен явно.; Риск / неизвестно: В production broker не должен impersonate participant.; Regression requirement: Demo-only controls hidden in production; confirmation adapter test.,,Что реально видно: «Клиент подтвердил (демо)» / «Клиент отклонил (демо)»; Что правильно: Demo помечен явно.; Риск / неизвестно: В production broker не должен impersonate participant.; Regression requirement: Demo-only controls hidden in production; confirmation adapter test.,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§21 Разбор текущего demo,SRC-DOC-M01-I-00286,,,,FRONTEND|QA|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0105,m01.current_1_0.product_semantic.0c130bc5e792b897,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,BUSINESS_RULE,§21 Разбор текущего demo,"Что реально видно: «Сменить клиента»; Что правильно: Понятная навигация.; Риск / неизвестно: Не видно, это navigation или rebinding текущего case/documents.; Regression requirement: Switch never rebinds artifacts; AT-CC-001/003/008.","Что реально видно: «Сменить клиента»; Что правильно: Понятная навигация.; Риск / неизвестно: Не видно, это navigation или rebinding текущего case/documents.; Regression requirement: Switch never rebinds artifacts; AT-CC-001/003/008.",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§21 Разбор текущего demo,SRC-DOC-M01-I-00287,AT-CC-001,,,MULTI_LAYER,,,,M01-TASK-002|M01-TASK-003|M01-TASK-025|M01-TASK-026,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0106,m01.current_1_0.boundary.4acf1cbf303d8df8,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§21 Разбор текущего demo,"Что реально видно: За modal видны financial summary cards: «Подтв. доход 650 000 ₸», «Бюджет квартиры 30 000 000 ₸»; Что правильно: Полезно как общий case summary.; Риск / неизвестно: Это не M01 data ownership; нельзя хранить/редактировать как Client & Consent fields.; Regression requirement: Ownership M05/Calculation; M01 contract excludes income/budget.",,"Что реально видно: За modal видны financial summary cards: «Подтв. доход 650 000 ₸», «Бюджет квартиры 30 000 000 ₸»; Что правильно: Полезно как общий case summary.; Риск / неизвестно: Это не M01 data ownership; нельзя хранить/редактировать как Client & Consent fields.; Regression requirement: Ownership M05/Calculation; M01 contract excludes income/budget.",,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§21 Разбор текущего demo,SRC-DOC-M01-I-00288,,,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0107,m01.current_1_0.boundary.6b96f257ccbfdda2,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§21 Разбор текущего demo,"Что реально видно: Masked ИИН, role, case status, revoke и audit details; Что правильно: На приложенных кадрах не читаются/закрыты modal.; Риск / неизвестно: Нельзя подтвердить наличие или корректность.; Regression requirement: Отдельные UI regressions AT-CC-005/008/009/011/014.",,"Что реально видно: Masked ИИН, role, case status, revoke и audit details; Что правильно: На приложенных кадрах не читаются/закрыты modal.; Риск / неизвестно: Нельзя подтвердить наличие или корректность.; Regression requirement: Отдельные UI regressions AT-CC-005/008/009/011/014.",,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§21 Разбор текущего demo,SRC-DOC-M01-I-00289,AT-CC-005,,,FRONTEND,,,,M01-TASK-013,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0108,m01.current_1_0.boundary.980bad0104db4b5e,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,SCOPE,§22 KEEP / CHANGE / REMOVE / ADD,Решение: KEEP; Элемент: Modal title + visible text version; Точное действие: Сохранить понятный заголовок и version label; добавить exact participant/action scope.; Layers: FE; Priority: P1; Acceptance: AT-CC-002/013,Решение: KEEP; Элемент: Modal title + visible text version; Точное действие: Сохранить понятный заголовок и version label; добавить exact participant/action scope.; Layers: FE; Priority: P1; Acceptance: AT-CC-002/013,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00293,AT-CC-002,P1,,PRODUCT,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0109,m01.current_1_0.product_semantic.70b4177f2c659fec,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,BUSINESS_RULE,§22 KEEP / CHANGE / REMOVE / ADD,"Решение: KEEP; Элемент: Purpose summary; Точное действие: Сохранить readable summary, но строить из approved purpose registry, а не hardcoded list.; Layers: BE/FE/Data; Priority: P0; Acceptance: AT-CC-002/007/013","Решение: KEEP; Элемент: Purpose summary; Точное действие: Сохранить readable summary, но строить из approved purpose registry, а не hardcoded list.; Layers: BE/FE/Data; Priority: P0; Acceptance: AT-CC-002/007/013",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00294,AT-CC-002,P0,,DATA,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0110,m01.current_1_0.product_semantic.e7a3e66003fd3271,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,BUSINESS_RULE,§22 KEEP / CHANGE / REMOVE / ADD,Решение: KEEP; Элемент: Phase 0 warning; Точное действие: Сохранить до production; показывать exact open gate и отсутствие реального канала.; Layers: FE/Product; Priority: P0; Acceptance: AT-CC-013,Решение: KEEP; Элемент: Phase 0 warning; Точное действие: Сохранить до production; показывать exact open gate и отсутствие реального канала.; Layers: FE/Product; Priority: P0; Acceptance: AT-CC-013,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00295,AT-CC-013,P0,,PRODUCT,,AT-CC-013,AT-CC-013,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0111,m01.current_1_0.product_semantic.f180fdca67390447,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§22 KEEP / CHANGE / REMOVE / ADD,Решение: CHANGE; Элемент: Pending/opened statuses; Точное действие: Связать с request/evidence state и audit; не считать opened=granted.; Layers: BE/FE/Data; Priority: P0; Acceptance: AT-CC-002/004/009,Решение: CHANGE; Элемент: Pending/opened statuses; Точное действие: Связать с request/evidence state и audit; не считать opened=granted.; Layers: BE/FE/Data; Priority: P0; Acceptance: AT-CC-002/004/009,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00298,AT-CC-002,P0,,DATA,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0112,m01.current_1_0.security_control.6b1fd9a94b0a08d0,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§22 KEEP / CHANGE / REMOVE / ADD,"Решение: CHANGE; Элемент: Financial cards inside Client & Consent area; Точное действие: Не удалять из общего case UX автоматически; перенести ownership/rendering в M05/Calculation summary, исключить из M01 model.; Layers: FE/Data; Priority: P1; Acceptance: MASTER §13; AT-CC-014 boundary","Решение: CHANGE; Элемент: Financial cards inside Client & Consent area; Точное действие: Не удалять из общего case UX автоматически; перенести ownership/rendering в M05/Calculation summary, исключить из M01 model.; Layers: FE/Data; Priority: P1; Acceptance: MASTER §13; AT-CC-014 boundary",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00299,AT-CC-014,P1,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0113,m01.current_1_0.ux_requirement.5b6d4ebe9f919610,1.0,CURRENT_1_0,M01,Клиент и согласие,UX_REQUIREMENT,UI,§22 KEEP / CHANGE / REMOVE / ADD,Решение: REMOVE; Элемент: Production broker confirm/decline impersonation; Точное действие: Demo buttons допустимы только под hard demo flag; в production убрать.; Layers: FE/BE/Sec; Priority: P0; Acceptance: AT-CC-009/013,Решение: REMOVE; Элемент: Production broker confirm/decline impersonation; Точное действие: Demo buttons допустимы только под hard demo flag; в production убрать.; Layers: FE/BE/Sec; Priority: P0; Acceptance: AT-CC-009/013,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00300,AT-CC-009,P0,,FRONTEND|PRODUCT,,,,M01-TASK-011|M01-TASK-018|M01-TASK-023,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0114,m01.current_1_0.product_semantic.0055e698d76f2d2d,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§22 KEEP / CHANGE / REMOVE / ADD,Решение: ADD; Элемент: Per-purpose scope/status; Точное действие: Показать current allowed actions; unsupported/open purposes не выглядят active.; Layers: BE/FE; Priority: P0; Acceptance: AT-CC-002/004/007/013,Решение: ADD; Элемент: Per-purpose scope/status; Точное действие: Показать current allowed actions; unsupported/open purposes не выглядят active.; Layers: BE/FE; Priority: P0; Acceptance: AT-CC-002/004/007/013,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00302,AT-CC-002,P0,,PRODUCT,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0115,m01.current_1_0.product_semantic.bfb1882519858574,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§22 KEEP / CHANGE / REMOVE / ADD,"Решение: ADD; Элемент: Evidence and lifecycle summary; Точное действие: confirmed_at, text version, method ref/status, revoke/supersede reason; raw hidden.; Layers: BE/FE/Data; Priority: P0; Acceptance: AT-CC-002/005/009","Решение: ADD; Элемент: Evidence and lifecycle summary; Точное действие: confirmed_at, text version, method ref/status, revoke/supersede reason; raw hidden.; Layers: BE/FE/Data; Priority: P0; Acceptance: AT-CC-002/005/009",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00303,AT-CC-002,P0,,DATA,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0116,m01.current_1_0.security_control.3384ca427bb60354,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,AUDIT,§22 KEEP / CHANGE / REMOVE / ADD,Решение: ADD; Элемент: Audit details; Точное действие: Свернутый redacted timeline с role-based access.; Layers: BE/FE; Priority: P1; Acceptance: AT-CC-006/009/011,Решение: ADD; Элемент: Audit details; Точное действие: Свернутый redacted timeline с role-based access.; Layers: BE/FE; Priority: P1; Acceptance: AT-CC-006/009/011,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§22 KEEP / CHANGE / REMOVE / ADD,SRC-DOC-M01-I-00304,AT-CC-006,P1,,MULTI_LAYER,,,,M01-TASK-017,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0117,m01.current_1_0.security_control.11eeaf7ef3b1beca,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§23 Current implementation → target,Current issue: Общий consent modal не доказывает participant/purpose binding; Expected behaviour: Exact participant + identity + approved purpose/text/evidence.; Change required: Consent registry + preflight + UI scope.; Layers: Data/BE/FE/QA; Priority: P0; Source: MASTER §7; IIN §3.1; CH §6.1; Acceptance: AT-CC-002/003/004; Definition of Done: Mismatch action denied; no cross-participant use.,Current issue: Общий consent modal не доказывает participant/purpose binding; Expected behaviour: Exact participant + identity + approved purpose/text/evidence.; Change required: Consent registry + preflight + UI scope.; Layers: Data/BE/FE/QA; Priority: P0; Source: MASTER §7; IIN §3.1; CH §6.1; Acceptance: AT-CC-002/003/004; Definition of Done: Mismatch action denied; no cross-participant use.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00308,AT-CC-002,P0,,FRONTEND|DATA|QA|LEGAL|PRODUCT,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0118,m01.current_1_0.ux_requirement.335e829682abab74,1.0,CURRENT_1_0,M01,Клиент и согласие,UX_REQUIREMENT,UI,§23 Current implementation → target,Current issue: SMS CTA противоречит Phase 0 banner; Expected behaviour: UI не утверждает несуществующую отправку/approved method.; Change required: Demo-safe copy; adapter disabled until gate.; Layers: BE/FE/Product; Priority: P0; Source: Screenshot OD-001; AT-CC-013; Acceptance: AT-CC-010/013; Definition of Done: Network SMS=0; production blocked.,Current issue: SMS CTA противоречит Phase 0 banner; Expected behaviour: UI не утверждает несуществующую отправку/approved method.; Change required: Demo-safe copy; adapter disabled until gate.; Layers: BE/FE/Product; Priority: P0; Source: Screenshot OD-001; AT-CC-013; Acceptance: AT-CC-010/013; Definition of Done: Network SMS=0; production blocked.,,,,DISABLED|BLOCKED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00309,AT-CC-013|AT-CC-010,P0,,FRONTEND|PRODUCT,,OD-001|AT-CC-013,OD-001|AT-CC-013,M01-TASK-022,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0119,m01.current_1_0.implementation_detail.2b83c2e0afde362d,1.0,CURRENT_1_0,M01,Клиент и согласие,IMPLEMENTATION_DETAIL,API,§23 Current implementation → target,Current issue: Purpose list смешивает модульные и будущие действия; Expected behaviour: Only approved 1.0 purpose codes active; ownership clear.; Change required: Registry-driven list + OPEN/DISABLED items.; Layers: Data/BE/FE/Legal; Priority: P0; Source: CH §6.1; IIN §7; CP RG-CP-02; Acceptance: AT-CC-002/007/013; Definition of Done: No silent future API/calculation consent.,Current issue: Purpose list смешивает модульные и будущие действия; Expected behaviour: Only approved 1.0 purpose codes active; ownership clear.; Change required: Registry-driven list + OPEN/DISABLED items.; Layers: Data/BE/FE/Legal; Priority: P0; Source: CH §6.1; IIN §7; CP RG-CP-02; Acceptance: AT-CC-002/007/013; Definition of Done: No silent future API/calculation consent.,,,,DISABLED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00310,CP-02|AT-CC-002,P0,,BACKEND|DATA|LEGAL,,RG-CP-02,RG-CP-02,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0120,m01.current_1_0.product_semantic.6a9984a6d41be3b2,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,STATE,§23 Current implementation → target,"Current issue: Opened/pending может быть принят за granted; Expected behaviour: Opened, confirmed and evidence-valid ACTIVE distinct.; Change required: State machine + evidence validator + human copy.; Layers: BE/FE/QA; Priority: P0; Source: IIN T-003/T-004; demo; Acceptance: AT-CC-002/004/009; Definition of Done: Protected actions denied before ACTIVE.","Current issue: Opened/pending может быть принят за granted; Expected behaviour: Opened, confirmed and evidence-valid ACTIVE distinct.; Change required: State machine + evidence validator + human copy.; Layers: BE/FE/QA; Priority: P0; Source: IIN T-003/T-004; demo; Acceptance: AT-CC-002/004/009; Definition of Done: Protected actions denied before ACTIVE.",,,,CONFIRMED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00311,AT-CC-002,P0,,QA,,,,M01-TASK-006|M01-TASK-007|M01-TASK-008|M01-TASK-010|M01-TASK-012|M01-TASK-020,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0121,m01.current_1_0.ux_requirement.c1389f2d51a54e98,1.0,CURRENT_1_0,M01,Клиент и согласие,UX_REQUIREMENT,UI,§23 Current implementation → target,Current issue: Demo broker buttons могут имитировать клиента; Expected behaviour: Production confirmation only approved participant channel.; Change required: Hard demo flag; internal adapter authorization.; Layers: BE/FE/Sec; Priority: P0; Source: AT-CC-013; Acceptance: AT-CC-009/013; Definition of Done: Broker cannot record participant evidence.,Current issue: Demo broker buttons могут имитировать клиента; Expected behaviour: Production confirmation only approved participant channel.; Change required: Hard demo flag; internal adapter authorization.; Layers: BE/FE/Sec; Priority: P0; Source: AT-CC-013; Acceptance: AT-CC-009/013; Definition of Done: Broker cannot record participant evidence.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00312,AT-CC-013|AT-CC-009,P0,,FRONTEND|PRODUCT,,AT-CC-013,AT-CC-013,M01-TASK-011|M01-TASK-018|M01-TASK-023,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0122,m01.current_1_0.security_control.133d298fdfde4aa0,1.0,CURRENT_1_0,M01,Клиент и согласие,SECURITY_CONTROL,CONSENT,§23 Current implementation → target,Current issue: Financial values visually inside client block; Expected behaviour: M01 shows identity/role/consent only; finance owned by M05/Calculation.; Change required: Move ownership; downstream references only.; Layers: FE/Data; Priority: P1; Source: MASTER §13; CP Spec; Acceptance: AT-CC-014; Definition of Done: M01 schema/contract contains no income/budget.,Current issue: Financial values visually inside client block; Expected behaviour: M01 shows identity/role/consent only; finance owned by M05/Calculation.; Change required: Move ownership; downstream references only.; Layers: FE/Data; Priority: P1; Source: MASTER §13; CP Spec; Acceptance: AT-CC-014; Definition of Done: M01 schema/contract contains no income/budget.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00313,AT-CC-014,P1,,DATA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0123,m01.current_1_0.product_semantic.0c2ea3303329844a,1.0,CURRENT_1_0,M01,Клиент и согласие,PRODUCT_SEMANTIC,BUSINESS_RULE,§23 Current implementation → target,Current issue: Switch client behaviour not provable by screenshot; Expected behaviour: Navigation never rebinds current artifacts.; Change required: Explicit case switch + unsaved warning/id checks.; Layers: BE/FE/QA; Priority: P0; Source: AT-CC-001/003/008; Acceptance: AT-CC-001/003/008; Definition of Done: Old case/participant refs unchanged.,Current issue: Switch client behaviour not provable by screenshot; Expected behaviour: Navigation never rebinds current artifacts.; Change required: Explicit case switch + unsaved warning/id checks.; Layers: BE/FE/QA; Priority: P0; Source: AT-CC-001/003/008; Acceptance: AT-CC-001/003/008; Definition of Done: Old case/participant refs unchanged.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00314,AT-CC-001,P0,,QA,,,,M01-TASK-002|M01-TASK-003|M01-TASK-025|M01-TASK-026,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0124,m01.current_1_0.data_contract.72e4a9f2e9662c9a,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,SNAPSHOT,§23 Current implementation → target,Current issue: Revoke/audit/masked IIN not assessable on attached frames; Expected behaviour: Required UI and backend evidence exist independent of screenshot.; Change required: Implement cards/timeline/masking + regressions.; Layers: BE/FE/Sec/QA; Priority: P0; Source: Matrix AT-CC-005/009/011; Acceptance: AT-CC-005/009/011; Definition of Done: Revocation blocks new actions; audit immutable; UI masked.,Current issue: Revoke/audit/masked IIN not assessable on attached frames; Expected behaviour: Required UI and backend evidence exist independent of screenshot.; Change required: Implement cards/timeline/masking + regressions.; Layers: BE/FE/Sec/QA; Priority: P0; Source: Matrix AT-CC-005/009/011; Acceptance: AT-CC-005/009/011; Definition of Done: Revocation blocks new actions; audit immutable; UI masked.,,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§23 Current implementation → target,SRC-DOC-M01-I-00315,AT-CC-005,P0,,BACKEND|FRONTEND|QA,,,,M01-TASK-013,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0125,m01.current_1_0.boundary.fbc43009db843553,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§25 Engineering Done vs Production Ready,"Статус: ENGINEERING DONE; Условие: Data model, preflight, lifecycle, access, audit, masking, UI и synthetic AT-CC regressions реализованы.; Что можно: Разрабатывать/тестировать на обезличенных fixtures; downstream integration contract готов.; Что нельзя: Обрабатывать реальные client data через неутверждённый consent/confirmation method.",,"Статус: ENGINEERING DONE; Условие: Data model, preflight, lifecycle, access, audit, masking, UI и synthetic AT-CC regressions реализованы.; Что можно: Разрабатывать/тестировать на обезличенных fixtures; downstream integration contract готов.; Что нельзя: Обрабатывать реальные client data через неутверждённый consent/confirmation method.",,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§25 Engineering Done vs Production Ready,SRC-DOC-M01-I-00340,AT-CC,,,FRONTEND|DATA|QA|LEGAL,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0126,m01.current_1_0.boundary.907920ceb1f0bc5b,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§25 Engineering Done vs Production Ready,"Статус: PRODUCTION LEGAL BLOCKED; Условие: AT-CC-013 или применимый legal/security gate OPEN.; Что можно: Показывать честный blocker; держать production adapters/actions disabled.; Что нельзя: Ставить PASS, отправлять якобы SMS, считать demo confirmation действительным consent.",,"Статус: PRODUCTION LEGAL BLOCKED; Условие: AT-CC-013 или применимый legal/security gate OPEN.; Что можно: Показывать честный blocker; держать production adapters/actions disabled.; Что нельзя: Ставить PASS, отправлять якобы SMS, считать demo confirmation действительным consent.",,,BLOCKED|DISABLED,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§25 Engineering Done vs Production Ready,SRC-DOC-M01-I-00341,AT-CC-013,,,SECURITY|LEGAL|PRODUCT,,AT-CC-013,AT-CC-013,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0127,m01.current_1_0.boundary.4773c32a237510d1,1.0,CURRENT_1_0,M01,Клиент и согласие,BOUNDARY,FORBIDDEN,§25 Engineering Done vs Production Ready,Статус: PRODUCTION READY; Условие: Approved RU/KZ consent artifact + purposes/lifecycle/method/revoke/retention impact + применимые legal/security gates + AT-CC PASS.; Что можно: Включить только утверждённые channel/action flags.; Что нельзя: Расширять purposes/API access без новой версии/approval.,,Статус: PRODUCTION READY; Условие: Approved RU/KZ consent artifact + purposes/lifecycle/method/revoke/retention impact + применимые legal/security gates + AT-CC PASS.; Что можно: Включить только утверждённые channel/action flags.; Что нельзя: Расширять purposes/API access без новой версии/approval.,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§25 Engineering Done vs Production Ready,SRC-DOC-M01-I-00342,AT-CC,,,BACKEND|SECURITY|LEGAL|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M01-CAN-0128,m01.current_1_0.data_contract.9ffaf13c88c35f52,1.0,CURRENT_1_0,M01,Клиент и согласие,DATA_CONTRACT,PROVENANCE,§25 Engineering Done vs Production Ready,"SAFE DEFAULT  Если approval reference отсутствует, истёк или не совпадает с text/purpose/method version, production preflight возвращает deny. Разработчик не может снять gate конфигурацией среды без versioned approval evidence.: SAFE DEFAULT  Если approval reference отсутствует, истёк или не совпадает с text/purpose/method version, production preflight возвращает deny. Разработчик не может снять gate конфигурацией среды без versioned approval evidence.","SAFE DEFAULT  Если approval reference отсутствует, истёк или не совпадает с text/purpose/method version, production preflight возвращает deny. Разработчик не может снять gate конфигурацией среды без versioned approval evidence.: SAFE DEFAULT  Если approval reference отсутствует, истёк или не совпадает с text/purpose/method version, production preflight возвращает deny. Разработчик не может снять gate конфигурацией среды без versioned approval evidence.",,,,,M01_CASA_Pro_Client_and_Consent_Implementation_and_Acceptance_v1.1,1.1,§25 Engineering Done vs Production Ready,SRC-DOC-M01-I-00343,,,,PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
