requirement_id,canonical_key,release,applicability,module_id,module_name,requirement_level,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_documents,source_versions,source_sections,source_extract_ids,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_gate_ids,developer_task_ids,notes
M06-CAN-0164,m06.current_1_0.boundary.7ca8b0da6958cc39,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FORBIDDEN,§6 Ownership Matrix M03/M04/M05/M06/Bank Rules/Scenario,"Слой: Bank Rules 1.1; Владеет: accepted income, program thresholds, payment interpretation, verdict; M06 читает: future calculation_snapshot; M06 запрещено: back-write source/profile/calculation; Версия: future",,"Слой: Bank Rules 1.1; Владеет: accepted income, program thresholds, payment interpretation, verdict; M06 читает: future calculation_snapshot; M06 запрещено: back-write source/profile/calculation; Версия: future",,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§6 Ownership Matrix M03/M04/M05/M06/Bank Rules/Scenario,SRC-DOC-M06-P-00092,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0165,m06.current_1_0.boundary.9ce9b2b4157040d6,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FORBIDDEN,§6 Ownership Matrix M03/M04/M05/M06/Bank Rules/Scenario,Слой: Scenario 1.2; Владеет: independent before/after assumptions; M06 читает: reuse M06 primitives; M06 запрещено: mutate base facts; Версия: future,,Слой: Scenario 1.2; Владеет: independent before/after assumptions; M06 читает: reuse M06 primitives; M06 запрещено: mutate base facts; Версия: future,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§6 Ownership Matrix M03/M04/M05/M06/Bank Rules/Scenario,SRC-DOC-M06-P-00093,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0166,m06.current_1_0.product_semantic.eda6654581ca1b11,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,BUSINESS_RULE,§6 Ownership Matrix M03/M04/M05/M06/Bank Rules/Scenario,"ONE OWNER  Один показатель не может одновременно принадлежать M05 и M06. M06 сохраняет upstream value/reference, но не создаёт вторую истину.: ONE OWNER  Один показатель не может одновременно принадлежать M05 и M06. M06 сохраняет upstream value/reference, но не создаёт вторую истину.","ONE OWNER  Один показатель не может одновременно принадлежать M05 и M06. M06 сохраняет upstream value/reference, но не создаёт вторую истину.: ONE OWNER  Один показатель не может одновременно принадлежать M05 и M06. M06 сохраняет upstream value/reference, но не создаёт вторую истину.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§6 Ownership Matrix M03/M04/M05/M06/Bank Rules/Scenario,SRC-DOC-M06-P-00094,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0167,m06.current_1_0.product_semantic.9a00b9afca55ae44,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§7 Input contracts,"M06 input path: calculation_run.inputs.required_financing.target_price; Exact source binding: client_profile_snapshot.purchase_goal.target_price_max; Type / unit: Money{amount Decimal(20,2), currency='KZT'}; Required: Да; Allowed states: CONFIRMED/VERIFIED; DECLARED → limitation","M06 input path: calculation_run.inputs.required_financing.target_price; Exact source binding: client_profile_snapshot.purchase_goal.target_price_max; Type / unit: Money{amount Decimal(20,2), currency='KZT'}; Required: Да; Allowed states: CONFIRMED/VERIFIED; DECLARED → limitation",,,,CONFIRMED|VERIFIED|DECLARED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00098,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0168,m06.current_1_0.product_semantic.f1dc8d7d7ed558ec,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§7 Input contracts,"M06 input path: calculation_run.inputs.required_financing.available_now_down_payment; Exact source binding: client_profile_snapshot::metric(available_now_total); Type / unit: Money{amount Decimal(20,2), currency='KZT'}; Required: Да; Allowed states: CONFIRMED/VERIFIED; DECLARED/EVIDENCE_REQUESTED → limitation","M06 input path: calculation_run.inputs.required_financing.available_now_down_payment; Exact source binding: client_profile_snapshot::metric(available_now_total); Type / unit: Money{amount Decimal(20,2), currency='KZT'}; Required: Да; Allowed states: CONFIRMED/VERIFIED; DECLARED/EVIDENCE_REQUESTED → limitation",,,,CONFIRMED|VERIFIED|DECLARED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00099,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0169,m06.current_1_0.product_semantic.8c1f25efffd23c6a,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§7 Input contracts,M06 input path: calculation_run.inputs.annuity_payment.principal; Exact source binding: result[casa.required_financing/1.0.0].value; Type / unit: Money KZT; Required: Да; Allowed states: COMPLETED / COMPLETED_WITH_LIMITATIONS,M06 input path: calculation_run.inputs.annuity_payment.principal; Exact source binding: result[casa.required_financing/1.0.0].value; Type / unit: Money KZT; Required: Да; Allowed states: COMPLETED / COMPLETED_WITH_LIMITATIONS,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00100,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0170,m06.current_1_0.product_semantic.c77b8fae20bb5af9,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§7 Input contracts,"M06 input path: calculation_run.inputs.annuity_payment.annual_nominal_rate_percent; Exact source binding: calculation_request.parameters.annual_nominal_rate_percent; Type / unit: Decimal(7,4) percent, e.g. 12.5000; Required: Да; Allowed states: PARAMETER_CONFIRMED","M06 input path: calculation_run.inputs.annuity_payment.annual_nominal_rate_percent; Exact source binding: calculation_request.parameters.annual_nominal_rate_percent; Type / unit: Decimal(7,4) percent, e.g. 12.5000; Required: Да; Allowed states: PARAMETER_CONFIRMED",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00101,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0171,m06.current_1_0.product_semantic.8810dccc37aeefc4,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§7 Input contracts,M06 input path: calculation_run.inputs.annuity_payment.term_months; Exact source binding: calculation_request.parameters.term_months; Type / unit: integer months; Required: Да; Allowed states: >0,M06 input path: calculation_run.inputs.annuity_payment.term_months; Exact source binding: calculation_request.parameters.term_months; Type / unit: integer months; Required: Да; Allowed states: >0,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00102,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0172,m06.current_1_0.product_semantic.3751693be960e3ee,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§7 Input contracts,M06 input path: calculation_run.inputs.annuity_payment.payment_frequency; Exact source binding: constant MONTHLY; Type / unit: enum; Required: Да; Allowed states: MONTHLY only,M06 input path: calculation_run.inputs.annuity_payment.payment_frequency; Exact source binding: constant MONTHLY; Type / unit: enum; Required: Да; Allowed states: MONTHLY only,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00103,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0173,m06.current_1_0.data_contract.21ee7a3b7fab8077,1.0,CURRENT_1_0,M06,Расчётный движок,DATA_CONTRACT,SNAPSHOT,§7 Input contracts,"M05 METRIC BINDING  Notation client_profile_snapshot::metric(available_now_total) ссылается на уже утверждённый M05 neutral metric по имени и snapshot ID/hash. Это resolver notation M06, а не новое поле/сущность M05. Raw down_payment_sources не агрегируются повторно.: M05 METRIC BINDING  Notation client_profile_snapshot::metric(available_now_total) ссылается на уже утверждённый M05 neutral metric по имени и snapshot ID/hash. Это resolver notation M06, а не новое поле/сущность M05. Raw down_payment_sources не агрегируются повторно.","M05 METRIC BINDING  Notation client_profile_snapshot::metric(available_now_total) ссылается на уже утверждённый M05 neutral metric по имени и snapshot ID/hash. Это resolver notation M06, а не новое поле/сущность M05. Raw down_payment_sources не агрегируются повторно.: M05 METRIC BINDING  Notation client_profile_snapshot::metric(available_now_total) ссылается на уже утверждённый M05 neutral metric по имени и snapshot ID/hash. Это resolver notation M06, а не новое поле/сущность M05. Raw down_payment_sources не агрегируются повторно.",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§7 Input contracts,SRC-DOC-M06-P-00104,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0174,m06.current_1_0.product_semantic.6be5577880e828aa,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§8 Formula Registry,"formula_id / machine_name: CALC-F-001
casa.required_financing; Origin / owner / release: CASA_NEUTRAL
M06_CASA_NEUTRAL_1_0
1.0; Version / effective: 1.0.0
23.08.2026 → open
APPROVED; Exact expression: F = max(P − A_now, 0); Inputs: target_price; available_now_down_payment; same KZT; Output / status: required_financing_amount Money KZT","formula_id / machine_name: CALC-F-001
casa.required_financing; Origin / owner / release: CASA_NEUTRAL
M06_CASA_NEUTRAL_1_0
1.0; Version / effective: 1.0.0
23.08.2026 → open
APPROVED; Exact expression: F = max(P − A_now, 0); Inputs: target_price; available_now_down_payment; same KZT; Output / status: required_financing_amount Money KZT",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§8 Formula Registry,SRC-DOC-M06-P-00114,CALC-F-001,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0175,m06.current_1_0.product_semantic.02d082ce9126d57b,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§8 Formula Registry,"formula_id / machine_name: CALC-F-002
casa.annuity_payment_by_parameters; Origin / owner / release: CASA_NEUTRAL
M06_CASA_NEUTRAL_1_0
1.0; Version / effective: 1.0.0
23.08.2026 → open
APPROVED; Exact expression: r=a/100/12; M=P·r·(1+r)^n/((1+r)^n−1); if r=0, M=P/n; Inputs: principal; annual nominal %; term_months; MONTHLY; Output / status: monthly_payment_by_parameters Money KZT","formula_id / machine_name: CALC-F-002
casa.annuity_payment_by_parameters; Origin / owner / release: CASA_NEUTRAL
M06_CASA_NEUTRAL_1_0
1.0; Version / effective: 1.0.0
23.08.2026 → open
APPROVED; Exact expression: r=a/100/12; M=P·r·(1+r)^n/((1+r)^n−1); if r=0, M=P/n; Inputs: principal; annual nominal %; term_months; MONTHLY; Output / status: monthly_payment_by_parameters Money KZT",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§8 Formula Registry,SRC-DOC-M06-P-00115,CALC-F-002,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0176,m06.current_1_0.product_semantic.1aa9894314c1e83e,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§8 Formula Registry,"formula_id / machine_name: REG-F-001
reg.kz.kdn.bank; Origin / owner / release: REGULATORY_KZ
NBRK/Bank
not executable 1.0; Version / effective: 2025-52/2026-92
current from 18.08.2026
DISABLED; Exact expression: KDN=(Σ(PNZ_i+PP_i)+PZ)/D; Inputs: Regulatory PNZ_i (incl. card rule), PP_i, PZ, D; exact inputs absent; Output / status: value=null; REGULATORY_INPUT_REQUIRED","formula_id / machine_name: REG-F-001
reg.kz.kdn.bank; Origin / owner / release: REGULATORY_KZ
NBRK/Bank
not executable 1.0; Version / effective: 2025-52/2026-92
current from 18.08.2026
DISABLED; Exact expression: KDN=(Σ(PNZ_i+PP_i)+PZ)/D; Inputs: Regulatory PNZ_i (incl. card rule), PP_i, PZ, D; exact inputs absent; Output / status: value=null; REGULATORY_INPUT_REQUIRED",,,,DISABLED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§8 Formula Registry,SRC-DOC-M06-P-00116,REG-F-001,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0177,m06.current_1_0.product_semantic.924905bc22f8a245,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,§8 Formula Registry,"formula_id, name_ru, machine_name, owner, release, category, formula_version, effective_from/to, status;","formula_id, name_ru, machine_name, owner, release, category, formula_version, effective_from/to, status;",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§8 Formula Registry,SRC-DOC-M06-P-00118,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0178,m06.current_1_0.product_semantic.e52bbb098feeaf53,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,ERROR,§8 Formula Registry,"business meaning, exact expression, input paths/types/required/units/preconditions, UNKNOWN/rounding/error policy;","business meaning, exact expression, input paths/types/required/units/preconditions, UNKNOWN/rounding/error policy;",,,,UNKNOWN,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§8 Formula Registry,SRC-DOC-M06-P-00119,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0179,m06.current_1_0.product_semantic.80895ba9fa58bde6,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,BUSINESS_RULE,Входит в M06 1.0,required_financing_amount по цене и approved M05 available_now_total;,required_financing_amount по цене и approved M05 available_now_total;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Входит в M06 1.0,SRC-DOC-M06-P-00045,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0180,m06.current_1_0.product_semantic.6f217162b9009bb6,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,BUSINESS_RULE,Входит в M06 1.0,annuity_payment_by_parameters для monthly schedule без комиссий/страховок/льгот;,annuity_payment_by_parameters для monthly schedule без комиссий/страховок/льгот;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Входит в M06 1.0,SRC-DOC-M06-P-00046,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0181,m06.current_1_0.product_semantic.8028c18505cf1675,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,Входит в M06 1.0,детерминированный decimal/rounding/state/error contract;,детерминированный decimal/rounding/state/error contract;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Входит в M06 1.0,SRC-DOC-M06-P-00047,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0182,m06.current_1_0.product_semantic.c38ecd0b9b6d2687,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,Входит в M06 1.0,calculation_run и immutable/replayable calculation_snapshot;,calculation_run и immutable/replayable calculation_snapshot;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Входит в M06 1.0,SRC-DOC-M06-P-00048,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0183,m06.current_1_0.boundary.5dae38dcf8b57a55,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FUTURE_BOUNDARY,Не входит,"Не реализовывать в 1.0: Официальный или банковский КДН; Owner / safe behavior: REGULATORY_KZ + будущий bank execution; M06 возвращает BLOCKED/NOT_AVAILABLE, не число.","Не реализовывать в 1.0: Официальный или банковский КДН; Owner / safe behavior: REGULATORY_KZ + будущий bank execution; M06 возвращает BLOCKED/NOT_AVAILABLE, не число.",,,,BLOCKED,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00052,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0184,m06.current_1_0.boundary.c0f6babf15641060,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FUTURE_BOUNDARY,Не входит,Не реализовывать в 1.0: Принимаемый банком доход; Owner / safe behavior: BANK_SPECIFIC_1_1; поля bank_accepted_income в M06 нет.,Не реализовывать в 1.0: Принимаемый банком доход; Owner / safe behavior: BANK_SPECIFIC_1_1; поля bank_accepted_income в M06 нет.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00053,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0185,m06.current_1_0.boundary.040412e9478bab95,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FUTURE_BOUNDARY,Не входит,Не реализовывать в 1.0: Порог/вердикт программы; Owner / safe behavior: BANK_SPECIFIC_1_1; M06 не показывает «проходит/не проходит».,Не реализовывать в 1.0: Порог/вердикт программы; Owner / safe behavior: BANK_SPECIFIC_1_1; M06 не показывает «проходит/не проходит».,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00054,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0186,m06.current_1_0.boundary.9a41673f99089749,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FUTURE_BOUNDARY,Не входит,Не реализовывать в 1.0: What-if orchestration; Owner / safe behavior: SCENARIO_1_2; M06 primitive не сохраняет сценарий и не меняет profile.,Не реализовывать в 1.0: What-if orchestration; Owner / safe behavior: SCENARIO_1_2; M06 primitive не сохраняет сценарий и не меняет profile.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00055,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0187,m06.current_1_0.boundary.e66ad82c5a8ca170,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FUTURE_BOUNDARY,Не входит,Не реализовывать в 1.0: LTV/DTI/DSR; Owner / safe behavior: Не включать без exact scope/input semantics; production catalog 1.0 не содержит.,Не реализовывать в 1.0: LTV/DTI/DSR; Owner / safe behavior: Не включать без exact scope/input semantics; production catalog 1.0 не содержит.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00056,,,,PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0188,m06.current_1_0.boundary.7768d6e06d895ef7,1.0,CURRENT_1_0,M06,Расчётный движок,BOUNDARY,FUTURE_BOUNDARY,Не входит,Не реализовывать в 1.0: Property matching; Owner / safe behavior: FUTURE; карточки ЖК/квартир не принадлежат M06.,Не реализовывать в 1.0: Property matching; Owner / safe behavior: FUTURE; карточки ЖК/квартир не принадлежат M06.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00057,,,,MULTI_LAYER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0189,m06.current_1_0.product_semantic.a4b467dd3ff39582,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,CALCULATION,Не входит,Не реализовывать в 1.0: Raw PDF processing; Owner / safe behavior: UPSTREAM_M03/M04; Calculation Engine получает только snapshot refs.,Не реализовывать в 1.0: Raw PDF processing; Owner / safe behavior: UPSTREAM_M03/M04; Calculation Engine получает только snapshot refs.,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Не входит,SRC-DOC-M06-P-00058,,,,DATA|PARSER,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0190,m06.current_1_0.data_contract.7ce2a85c9c62a6d5,1.0,CURRENT_1_0,M06,Расчётный движок,DATA_CONTRACT,SNAPSHOT,Обязательная provenance envelope,source_snapshot_id + source_snapshot_hash + schema_version;,source_snapshot_id + source_snapshot_hash + schema_version;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Обязательная provenance envelope,SRC-DOC-M06-P-00106,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0191,m06.current_1_0.product_semantic.48a00d12cca4795c,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,STATE,Обязательная provenance envelope,source_field_ref или source_metric_ref; source_status/quality/as_of;,source_field_ref или source_metric_ref; source_status/quality/as_of;,,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Обязательная provenance envelope,SRC-DOC-M06-P-00107,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0192,m06.current_1_0.data_contract.16804377749bc6dc,1.0,CURRENT_1_0,M06,Расчётный движок,DATA_CONTRACT,PROVENANCE,Обязательная provenance envelope,"participant_id для participant-level input; role/included_in_analysis сохраняются, но не используются для скрытого суммирования;","participant_id для participant-level input; role/included_in_analysis сохраняются, но не используются для скрытого суммирования;",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Обязательная provenance envelope,SRC-DOC-M06-P-00108,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0193,m06.current_1_0.product_semantic.06323986cdff1c02,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,Обязательная provenance envelope,"selected M02 batch + M03/M04 refs сохраняются в snapshot envelope, даже если формула 1.0 их непосредственно не читает;","selected M02 batch + M03/M04 refs сохраняются в snapshot envelope, даже если формула 1.0 их непосредственно не читает;",,,,,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Обязательная provenance envelope,SRC-DOC-M06-P-00109,,,,DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0194,m06.current_1_0.implementation_detail.f891812470e6d9c6,1.0,CURRENT_1_0,M06,Расчётный движок,IMPLEMENTATION_DETAIL,API,API surface,Method: POST; Path: /api/v2/cases/{caseId}/calculation-runs; Purpose: Create deterministic run; Idempotency-Key required.,Method: POST; Path: /api/v2/cases/{caseId}/calculation-runs; Purpose: Create deterministic run; Idempotency-Key required.,,,,,M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.1,API surface,SRC-DOC-M06-I-00217,,,,BACKEND,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0195,m06.current_1_0.implementation_detail.28b75300c0359143,1.0,CURRENT_1_0,M06,Расчётный движок,IMPLEMENTATION_DETAIL,API,API surface,Method: GET; Path: /api/v2/cases/{caseId}/calculation-runs/{runId}; Purpose: Read run/results/blockers in case scope.,Method: GET; Path: /api/v2/cases/{caseId}/calculation-runs/{runId}; Purpose: Read run/results/blockers in case scope.,,,,,M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.1,API surface,SRC-DOC-M06-I-00218,,,,BACKEND|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0196,m06.current_1_0.implementation_detail.c0a8e6fc32c02a5b,1.0,CURRENT_1_0,M06,Расчётный движок,IMPLEMENTATION_DETAIL,API,API surface,Method: GET; Path: /api/v2/cases/{caseId}/calculation-snapshots/{snapshotId}; Purpose: Read immutable published snapshot.,Method: GET; Path: /api/v2/cases/{caseId}/calculation-snapshots/{snapshotId}; Purpose: Read immutable published snapshot.,,,,,M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.1,API surface,SRC-DOC-M06-I-00219,,,,BACKEND|DATA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0197,m06.current_1_0.implementation_detail.ac2472f8dfb6beae,1.0,CURRENT_1_0,M06,Расчётный движок,IMPLEMENTATION_DETAIL,API,API surface,"Case-scoped routes use the approved /api/v2/cases/... namespace. Replay is a protected service/QA operation, not a broker UI endpoint in release 1.0.","Case-scoped routes use the approved /api/v2/cases/... namespace. Replay is a protected service/QA operation, not a broker UI endpoint in release 1.0.",,,,,M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.1,API surface,SRC-DOC-M06-I-00220,,,,BACKEND|FRONTEND|QA|PRODUCT,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0198,m06.current_1_0.security_control.f954ccd919b54029,1.0,CURRENT_1_0,M06,Расчётный движок,SECURITY_CONTROL,SECURITY,CASA-CJ-1 canonicalization,Failure: Canonical payload differs; Required result: FAIL; show deterministic diff path without PII.,Failure: Canonical payload differs; Required result: FAIL; show deterministic diff path without PII.,,,,,M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.1,CASA-CJ-1 canonicalization,SRC-DOC-M06-I-00250,,,,SECURITY,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
M06-CAN-0199,m06.current_1_0.product_semantic.26449a2fb3219b4f,1.0,CURRENT_1_0,M06,Расчётный движок,PRODUCT_SEMANTIC,FORMULA,CASA-CJ-1 canonicalization,Failure: Formula version unavailable; Required result: FAIL / IMPLEMENTATION BLOCKER; never silently use latest.,Failure: Formula version unavailable; Required result: FAIL / IMPLEMENTATION BLOCKER; never silently use latest.,,,,,M06_CASA_Pro_Calculation_Engine_Implementation_and_Acceptance_v1.1,1.1,CASA-CJ-1 canonicalization,SRC-DOC-M06-I-00251,,,,QA,,,,,Canonicalized from 1 candidate row(s); source text preserved in 10_SOURCE_EXTRACTS.csv.
